blizzardId;monture;source;extension;patch;Difficulty;statutLocalisation;Mots clés;nombreCandidates;primaryLocationRef;cheminRetenu;candidateRefs;cheminsCandidates
2176;Alunira;Butin;warWithin;11.0;;auto_assigned_unique_candidate;;1;wowhead-zone:14717;Azeroth > Khaz Algar > Île de Dorn;wowhead-zone:14717;Azeroth > Khaz Algar > Île de Dorn
2177;Essaimite aigue-marine;Réputation;warWithin;11.0;;auto_assigned_unique_candidate;;1;wowhead-zone:14752;Azeroth > Khaz Algar > Azj-Kahet;wowhead-zone:14752;Azeroth > Khaz Algar > Azj-Kahet
2178;Essaimite nicheuse;Butin;warWithin;11.1.5;;no_candidate;;0;;;;
2180;Essaimite ombreuse;Haut-fait;warWithin;11.0;;no_candidate;;0;;;;
2181;Chasseur céleste essaimite;Haut-fait;warWithin;11.0;;no_candidate;;0;;;;
2184;Rampegueule féroce;Réputation;warWithin;11.0;;auto_assigned_unique_candidate;;1;wowhead-zone:14752;Azeroth > Khaz Algar > Azj-Kahet;wowhead-zone:14752;Azeroth > Khaz Algar > Azj-Kahet
2186;Poisson-dieu très ancien de monte bleu;à définir;à définir;à définir;;no_candidate;;0;;;;
2187;Rôdeur du rivage de Terradiance;à définir;à définir;à définir;;no_candidate;;0;;;;
2188;Kah, légende des profondeurs;Haut-fait;warWithin;11.0;;no_candidate;;0;;;;
2189;Béhémoth corrompu de Terradiance;Comptoir;dragonflight;10.2.7;;no_candidate;;0;;;;
2190;Ombre du doute;à définir;à définir;à définir;;no_candidate;;0;;;;
2191;Ombre entravée;Réputation;warWithin;11.0;;no_candidate;;0;;;;
2192;Engeance de Beledar;Butin;warWithin;11.0;;auto_assigned_unique_candidate;;1;wowhead-zone:14838;Azeroth > Khaz Algar > Sainte-Chute;wowhead-zone:14838;Azeroth > Khaz Algar > Sainte-Chute
2193;Lynx impérial vermillon;Réputation;warWithin;11.0;;no_candidate;;0;;;;
2194;Lynx impérial audacieux;Butin;warWithin;11.0;;auto_assigned_unique_candidate;;1;wowhead-zone:14838;Azeroth > Khaz Algar > Sainte-Chute;wowhead-zone:14838;Azeroth > Khaz Algar > Sainte-Chute
2198;Sabre de guerre kor’kron;Comptoir;warWithin;11.0;;no_candidate;;0;;;;
2199;Sabre de guerre rochenoire;Promotion Blizzard;warWithin;11.0.5;;no_candidate;;0;;;;
2200;;à définir;à définir;à définir;;no_candidate;;0;;;;
2201;Loup de guerre sentinelle;Comptoir;warWithin;11.0;;no_candidate;;0;;;;
2202;;à définir;à définir;à définir;;no_candidate;;0;;;;
2203;Loup de guerre kaldorei;Promotion Blizzard;warWithin;11.0.5;;no_candidate;;0;;;;
2204;Mèche;à définir;à définir;à définir;;no_candidate;;0;;;;
2205;Rufus la vieille taupe;à définir;à définir;à définir;;no_candidate;;0;;;;
2209;Nez-de-boue cramoisie;Réputation;warWithin;11.0;;no_candidate;;0;;;;
2211;Écorcheur-céleste vicieux;à définir;à définir;à définir;;no_candidate;;0;;;;
2213;Béliérithe de schiste;Réputation;warWithin;11.0;;no_candidate;;0;;;;
2214;Béliérithe d’ardoise;Haut-fait;warWithin;11.0;;no_candidate;;0;;;;
2218;Gangroptère du gladiateur forgé;PvP coté;warWithin;11.0;;no_candidate;;0;;;;
2219;Rasoir-céleste sureki;Butin;warWithin;11.0;;no_candidate;;0;;;;
2220;Rasoir-céleste réapprivoisé;Vendeur;midnight;12.0;;no_candidate;;0;;;;
2222;Siesbarg;Quête;warWithin;11.0;;auto_assigned_unique_candidate;;1;wowhead-zone:14752;Azeroth > Khaz Algar > Azj-Kahet;wowhead-zone:14752;Azeroth > Khaz Algar > Azj-Kahet
2223;Rasoir-céleste ascendant;Butin;warWithin;11.0;;no_candidate;;0;;;;
2224;Hippogriffe aigreplume;Vendeur;warWithin;11.0.5;;no_candidate;;0;;;;
2225;Ours de chasse amani;Vendeur;warWithin;11.0.5;;no_candidate;;0;;;;
2230;Goliath d’ivoire;Haut-fait;warWithin;11.0;;no_candidate;;0;;;;
2232;Tortue ébène de bataille sauvage;Promotion Blizzard;warWithin;11.0;;no_candidate;;0;;;;
2233;Béliérithe d’ordonnateur terrestre;Divers;warWithin;11.0;;no_candidate;;0;;;;
2235;Féligre béni des cieux;Promotion Blizzard;dragonflight;11.0;;no_candidate;;0;;;;
2237;Maître-fourrier des Grisonnes;Boutique;warWithin;11.0;;no_candidate;;0;;;;
2238;Crocilisque doré de seigneur du pillage;Comptoir;warWithin;11.0;;no_candidate;;0;;;;
2239;Crocilisque radieux de Labarrique;Comptoir;warWithin;11.0;;no_candidate;;0;;;;
2240;Crocilisque nocturne de seigneur du pillage;à définir;à définir;à définir;;no_candidate;;0;;;;
2241;Crocilisque buriné de seigneur du pillage;à définir;à définir;à définir;;no_candidate;;0;;;;
2244;Mécarmure diamant;Haut-fait;warWithin;11.0;;no_candidate;;0;;;;
2249;Main de Reshkigaal;Comptoir;warWithin;11.0;;no_candidate;;0;;;;
2255;Cendres dorées d’Al’ar;à définir;à définir;à définir;;no_candidate;;0;;;;
2259;Grrloc gigantesque;Promotion Blizzard;dragonflight;11.0;;no_candidate;;0;;;;
2261;Tempête de flamme-froide;à définir;à définir;à définir;;no_candidate;;0;;;;
2262;Ours aux salutations harmonieuses;à définir;à définir;à définir;;no_candidate;;0;;;;
2265;Brutosaure doré de négoce;Boutique;warWithin;11.0.5;;no_candidate;;0;;;;
2272;Grogneur cuirassé cramoisi;Réputation;warWithin;11.1;;auto_assigned_unique_candidate;;1;wowhead-zone:15347;Azeroth > Khaz Algar > Terremine;wowhead-zone:15347;Azeroth > Khaz Algar > Terremine
2274;Frappeur des Flots noirs;Butin;warWithin;11.1;;auto_assigned_unique_candidate;;1;wowhead-zone:15347;Azeroth > Khaz Algar > Terremine;wowhead-zone:15347;Azeroth > Khaz Algar > Terremine
2276;Gueule broyeuse imprégnée de ténèbres;Réputation;warWithin;11.1;;no_candidate;;0;;;;
2277;Grogneur cuirassé pourpre;Réputation;warWithin;11.1;;no_candidate;;0;;;;
2278;Fusendo le Furieux;Réputation;warWithin;11.1;;no_candidate;;0;;;;
2279;Tir accidentel de baril du tonnerre;Réputation;warWithin;11.1;;no_candidate;;0;;;;
2280;Spécialité de Rasesurface;Réputation;warWithin;11.1;;no_candidate;;0;;;;
2281;Grossiste de Gentepression;Butin;warWithin;11.1;;auto_assigned_unique_candidate;;1;wowhead-zone:15347;Azeroth > Khaz Algar > Terremine;wowhead-zone:15347;Azeroth > Khaz Algar > Terremine
2283;Investigateur d’innovations;Vendeur;warWithin;11.1;;auto_assigned_unique_candidate;;1;wowhead-zone:15347;Azeroth > Khaz Algar > Terremine;wowhead-zone:15347;Azeroth > Khaz Algar > Terremine
2284;Fusée de livraison ocre;Réputation;warWithin;11.1;;auto_assigned_unique_candidate;;1;wowhead-zone:15347;Azeroth > Khaz Algar > Terremine;wowhead-zone:15347;Azeroth > Khaz Algar > Terremine
2286;Déchiqueteur des Flots noirs de luxe mod. II;Réputation;warWithin;11.1;;auto_assigned_unique_candidate;;1;wowhead-zone:15347;Azeroth > Khaz Algar > Terremine;wowhead-zone:15347;Azeroth > Khaz Algar > Terremine
2287;Imploseur imprégné de ténèbres;Vendeur;warWithin;11.1;;no_candidate;;0;;;;
2288;D.E.B.R.I.S.eur gobelin personnalisé;à définir;à définir;à définir;;no_candidate;;0;;;;
2289;Koordinatrice Kapitale;Butin;warWithin;11.1;;auto_assigned_unique_candidate;;1;wowhead-zone:15347;Azeroth > Khaz Algar > Terremine;wowhead-zone:15347;Azeroth > Khaz Algar > Terremine
2290;Réévaluateur de ressources;Vendeur;warWithin;11.1;;auto_assigned_unique_candidate;;1;wowhead-zone:15347;Azeroth > Khaz Algar > Terremine;wowhead-zone:15347;Azeroth > Khaz Algar > Terremine
2291;Machine volante recyclée de Gobelin milliardaire;Butin;warWithin;11.1;;auto_assigned_unique_candidate;;1;wowhead-zone:15347;Azeroth > Khaz Algar > Terremine;wowhead-zone:15347;Azeroth > Khaz Algar > Terremine
2292;Manipulateur de marge;Vendeur;warWithin;11.1;;auto_assigned_unique_candidate;;1;wowhead-zone:15347;Azeroth > Khaz Algar > Terremine;wowhead-zone:15347;Azeroth > Khaz Algar > Terremine
2293;Œil-espion imprégné de ténèbres;Butin;warWithin;11.1;;auto_assigned_unique_candidate;;1;wowhead-zone:15347;Azeroth > Khaz Algar > Terremine;wowhead-zone:15347;Azeroth > Khaz Algar > Terremine
2294;Vilaine machine volante verte;Réputation;warWithin;11.1;;auto_assigned_unique_candidate;;1;wowhead-zone:15347;Azeroth > Khaz Algar > Terremine;wowhead-zone:15347;Azeroth > Khaz Algar > Terremine
2295;Bombardier de Baille-Fonds;Butin;warWithin;11.1;;auto_assigned_unique_candidate;;1;wowhead-zone:15347;Azeroth > Khaz Algar > Terremine;wowhead-zone:15347;Azeroth > Khaz Algar > Terremine
2296;Gob-trotteur du Gouffre;Quête;warWithin;11.1;;auto_assigned_unique_candidate;;1;wowhead-zone:15347;Azeroth > Khaz Algar > Terremine;wowhead-zone:15347;Azeroth > Khaz Algar > Terremine
2298;Gangroptère du gladiateur adulé;PvP coté;warWithin;11.1;;no_candidate;;0;;;;
2299;Électro-anguille vicieuse;à définir;à définir;à définir;;no_candidate;;0;;;;
2300;Électro-anguille vicieuse;à définir;à définir;à définir;;no_candidate;;0;;;;
2301;Fusée instable;à définir;à définir;à définir;;no_candidate;;0;;;;
2302;Fusée instable;à définir;à définir;à définir;;no_candidate;;0;;;;
2303;Déchiqueteur gobelin pourpre;Butin;warWithin;11.1;;no_candidate;;0;;;;
2304;Griffon forgé par le chaos;Boutique;warWithin;11.0.5;;no_candidate;;0;;;;
2305;Hippogriffe forgé par le chaos;Boutique;warWithin;11.0.5;;no_candidate;;0;;;;
2307;Aile de l’effroi forgée par le chaos;Boutique;warWithin;11.0.5;;no_candidate;;0;;;;
2308;Coursier du vent forgé par le chaos;Boutique;warWithin;11.0.5;;no_candidate;;0;;;;
2313;Magnétoméca d’as de la casse;Haut-fait;warWithin;11.1;;no_candidate;;0;;;;
2315;Serpent céleste en bois;Boutique;warWithin;11.0.7;;no_candidate;;0;;;;
2317;Tapis en fil ensorcelé enchanté;Vendeur;warWithin;11.0.5;;no_candidate;;0;;;;
2321;Bourdon ponctuel;Vendeur;warWithin;11.0.7;;no_candidate;;0;;;;
2322;Thrayir, les Yeux de la sirène;Secret;warWithin;11.0.7;;manually_assigned;;2;wowhead-zone:10416;Azeroth > Khaz Algar > Île aux Sirènes;wowhead-zone:10416 | wowhead-zone:15827;Azeroth > Khaz Algar > Île aux Sirènes | Azeroth > Khaz Algar > Île aux Sirènes > Chambre Oubliée
2324;Serregriffe;Vendeur;warWithin;11.0.7;;no_candidate;;0;;;;
2326;Gangroptère du gladiateur astral;PvP coté;warWithin;11.2;;no_candidate;;0;;;;
2327;Lanceur lunaire;Fête lunaire;warWithin;11.0.7;;no_candidate;;0;;;;
2328;Balai de sorcière de l’amour;De l'amour dans l'air;warWithin;11.0.7;;no_candidate;;0;;;;
2329;Balayeur de Lune-d’Argent;Comptoir;warWithin;11.0.7;;no_candidate;;0;;;;
2330;Balai de sorcière du crépuscule;Boutique;warWithin;11.0.7;;no_candidate;;0;;;;
2331;Balai de sorcière du ciel;Boutique;warWithin;11.0.7;;no_candidate;;0;;;;
2332;Le Chant des Brisants;Haut-fait;warWithin;11.0.7;;auto_assigned_unique_candidate;;1;wowhead-zone:10416;Azeroth > Khaz Algar > Île aux Sirènes;wowhead-zone:10416;Azeroth > Khaz Algar > Île aux Sirènes
2333;Déchiqueteur de vagues vintage de Soweezi;Vendeur;warWithin;11.0.7;;auto_assigned_unique_candidate;;1;wowhead-zone:10416;Azeroth > Khaz Algar > Île aux Sirènes;wowhead-zone:10416;Azeroth > Khaz Algar > Île aux Sirènes
2334;Déchiqueteur de vagues gobelin en bronze;Réputation;warWithin;11.1;;auto_assigned_unique_candidate;;1;wowhead-zone:15347;Azeroth > Khaz Algar > Terremine;wowhead-zone:15347;Azeroth > Khaz Algar > Terremine
2339;Pile de rebuts de Jani;Haut-fait;warWithin;11.0.7;;no_candidate;;0;;;;
2342;Ébouriffeur meeksi;Boutique;warWithin;11.1;;no_candidate;;0;;;;
2343;Doucepatte meeksi;Boutique;warWithin;11.1;;no_candidate;;0;;;;
2344;Roulepatte meeksi;Boutique;warWithin;11.1;;no_candidate;;0;;;;
2345;Touffethé meeksi;Boutique;warWithin;11.1;;no_candidate;;0;;;;
2346;Voleur de bière meeksi;Boutique;warWithin;11.1;;no_candidate;;0;;;;
2347;Tortue albâtre de bataille sauvage;Comptoir;warWithin;11.0.7;;no_candidate;;0;;;;
2469;Mordragon prismatique;Quête;warWithin;11.0.7;;auto_assigned_unique_candidate;;1;wowhead-zone:10416;Azeroth > Khaz Algar > Île aux Sirènes;wowhead-zone:10416;Azeroth > Khaz Algar > Île aux Sirènes
2470;Saccage-ciel noctechute;à définir;à définir;à définir;;no_candidate;;0;;;;
2471;Ur’zul le Déchireur;Vendeur;warWithin;11.0.7;;no_candidate;;0;;;;
2473;Rejeton de Sinestra;Vendeur;warWithin;11.0.7;;no_candidate;;0;;;;
2474;Quilen crinière de cuivre;Vendeur;warWithin;11.0.7;;no_candidate;;0;;;;
2476;Serpent-nuage déformé par les sha;Boutique;warWithin;11.0.7;;no_candidate;;0;;;;
2477;Tigre de monte déformé par les sha;Boutique;warWithin;11.0.7;;no_candidate;;0;;;;
2478;Faucon de feu royal flamboyant;à définir;à définir;à définir;;no_candidate;;0;;;;
2480;Déchiquetank cramoisi;Haut-fait;warWithin;11.1;;no_candidate;;0;;;;
2481;Destrier de minuit de Sombrelune;à définir;à définir;à définir;;no_candidate;;0;;;;
2482;Destrier enjoué de Sombrelune;Comptoir;warWithin;11.1;;no_candidate;;0;;;;
2483;Destrier pourpre de Sombrelune;Comptoir;warWithin;11.1;;no_candidate;;0;;;;
2484;Destrier des neiges de Sombrelune;à définir;à définir;à définir;;no_candidate;;0;;;;
2487;Le G-néral;à définir;à définir;à définir;;no_candidate;;0;;;;
2488;Coureur libre halo-de-brume;Comptoir;warWithin;11.1;;no_candidate;;0;;;;
2489;Papillon perlescent;Comptoir;warWithin;11.1;;no_candidate;;0;;;;
2491;Papillon rubis;Comptoir;warWithin;11.1;;no_candidate;;0;;;;
2492;Papillon printanier;Événement Mondial;midnight;12.0;;no_candidate;;0;;;;
2494;Papillon de minuit;à définir;à définir;à définir;;no_candidate;;0;;;;
2495;Escargot d’émeraude;Comptoir;warWithin;11.1;;no_candidate;;0;;;;
2496;Griffon marqué par le Vide;Butin;warWithin;11.1.5;;no_candidate;;0;;;;
2497;Étalon forgé par le Vide;Butin;warWithin;11.1.5;;no_candidate;;0;;;;
2498;Mère de meute marquée par le Vide;à définir;à définir;à définir;;no_candidate;;0;;;;
2499;Coursier du vent marqué par le Vide;Butin;warWithin;11.1.5;;manually_assigned;;2;wowhead-zone:14771;Azeroth > Khaz Algar > Île de Dorn > Dornogal;wowhead-zone:1637 | manual-location:pandaria:orgrimmar;Azeroth > Kalimdor > Durotar > Orgrimmar | Azeroth > Pandarie > Orgrimmar
2500;Ver d’ombre de Ny’alotha;Haut-fait;warWithin;11.1.5;;no_candidate;;0;;;;
2501;Corruption des Aspects;Vendeur;warWithin;11.1.5;;no_candidate;;0;;;;
2502;Panthère en cristal du Vide;Joaillerie;warWithin;11.1.5;;no_candidate;;0;;;;
2504;Chèvre de monte noire tachetée;Comptoir;warWithin;11.1.5;;no_candidate;;0;;;;
2505;K’arroc resplendissant;Quête;warWithin;11.2;;auto_assigned_unique_candidate;;1;wowhead-zone:15336;Azeroth > Khaz Algar > K’aresh;wowhead-zone:15336;Azeroth > Khaz Algar > K’aresh
2507;Prototype d’A.S.M.R.;Butin;warWithin;11.1;;no_candidate;;0;;;;
2508;Déchiquetank entreprenant;Haut-fait;warWithin;11.1;;no_candidate;;0;;;;
2510;Terreur du désert;Réputation;warWithin;11.2;;no_candidate;;0;;;;
2511;Terreur de la Nuit;Haut-fait;warWithin;11.2;;auto_assigned_unique_candidate;;1;wowhead-zone:15336;Azeroth > Khaz Algar > K’aresh;wowhead-zone:15336;Azeroth > Khaz Algar > K’aresh
2512;Manaoglisseur des archéologues;à définir;à définir;à définir;;no_candidate;;0;;;;
2518;Chronocorsaire;Vendeur;warWithin;11.1.7;;no_candidate;;0;;;;
2519;Lynx impérial radieux;Réputation;warWithin;11.1.5;;no_candidate;;0;;;;
2520;Porc-épic glaneur de printemps;Comptoir;warWithin;11.1.5;;no_candidate;;0;;;;
2521;Porc-épic glaneur d’été;à définir;à définir;à définir;;no_candidate;;0;;;;
2522;Porc-épic glaneur d’hiver;à définir;à définir;à définir;;no_candidate;;0;;;;
2523;Porc-épic glaneur d’automne;Comptoir;warWithin;11.1.5;;no_candidate;;0;;;;
2524;Cormère de flamme froide;Comptoir;warWithin;11.1.5;;no_candidate;;0;;;;
2525;Grand corbeau du prophète;à définir;à définir;à définir;;no_candidate;;0;;;;
2526;Cormère gangre-née;Boutique;warWithin;11.1.5;;no_candidate;;0;;;;
2527;Cormère en fusion;Comptoir;warWithin;11.1.5;;no_candidate;;0;;;;
2528;Cormère magmatique;à définir;à définir;à définir;;no_candidate;;0;;;;
2529;Grand corbeau de l’archimage;à définir;à définir;à définir;;no_candidate;;0;;;;
2531;Tyrannotort;Quête;warWithin;11.1.5;;auto_assigned_unique_candidate;;1;wowhead-zone:16092;Azeroth > Khaz Algar > Île de Dorn > Duos infâmes;wowhead-zone:16092;Azeroth > Khaz Algar > Île de Dorn > Duos infâmes
2532;Héraut de Sa’bak;Promotion Blizzard;warWithin;11.1.7;;no_candidate;;0;;;;
2535;Lynx marqué par le Vide;à définir;à définir;à définir;;no_candidate;;0;;;;
2542;Gangroptère de chasse-sang;Vendeur;warWithin;11.2.5;;no_candidate;;0;;;;
2544;Gangroptère de peste-cendre;à définir;à définir;à définir;;no_candidate;;0;;;;
2546;Gangroptère abject;à définir;à définir;à définir;;no_candidate;;0;;;;
2549;K’arroc ombreux;Haut-fait;warWithin;11.2;;auto_assigned_unique_candidate;;1;wowhead-zone:15336;Azeroth > Khaz Algar > K’aresh;wowhead-zone:15336;Azeroth > Khaz Algar > K’aresh
2550;Vol-au-vent k’arroc;Quête;warWithin;11.2.7;;auto_assigned_unique_candidate;;1;wowhead-zone:15336;Azeroth > Khaz Algar > K’aresh;wowhead-zone:15336;Azeroth > Khaz Algar > K’aresh
2552;K’arroc lavande;Vendeur;warWithin;11.2;;auto_assigned_unique_candidate;;1;wowhead-zone:15336;Azeroth > Khaz Algar > K’aresh;wowhead-zone:15336;Azeroth > Khaz Algar > K’aresh
2555;Le Geleur d’Ossements;Réputation;warWithin;11.2;;auto_assigned_unique_candidate;;1;wowhead-zone:15336;Azeroth > Khaz Algar > K’aresh;wowhead-zone:15336;Azeroth > Khaz Algar > K’aresh
2556;Rampant du Vide rubis;Réputation;warWithin;11.2;;no_candidate;;0;;;;
2557;Rampant du Vide acide;Vendeur;warWithin;11.2;;auto_assigned_unique_candidate;;1;wowhead-zone:15336;Azeroth > Khaz Algar > K’aresh;wowhead-zone:15336;Azeroth > Khaz Algar > K’aresh
2560;Barry le Bleu;Quête;warWithin;11.2;;auto_assigned_unique_candidate;;1;wowhead-zone:15336;Azeroth > Khaz Algar > K’aresh;wowhead-zone:15336;Azeroth > Khaz Algar > K’aresh
2561;Ardospine curieuse;à définir;à définir;à définir;;no_candidate;;0;;;;
2566;Cascade cramoisie de Lana’thel;à définir;à définir;à définir;;no_candidate;;0;;;;
2567;Faucon-dragon aile du Vide;Promotion Blizzard;warWithin;11.2;;no_candidate;;0;;;;
2568;Faucon-dragon aile de Lumière;Promotion Blizzard;warWithin;11.2;;no_candidate;;0;;;;
2569;Dévoreur d’étoiles délié;Butin;warWithin;11.2;;no_candidate;;0;;;;
2570;Rampant du Vide vicieux;à définir;à définir;à définir;;no_candidate;;0;;;;
2571;Rampant du Vide vicieux;à définir;à définir;à définir;;no_candidate;;0;;;;
2572;Destrier glaçant de la banshee;à définir;à définir;à définir;;no_candidate;;0;;;;
2573;Grrloc grandiose;Boutique;warWithin;11.2.5;;no_candidate;;0;;;;
2574;Aigle des neiges de Haut-Roc;à définir;à définir;à définir;;no_candidate;;0;;;;
2575;Échiquier prophétique de grand maître;Comptoir;warWithin;11.1.7;;no_candidate;;0;;;;
2576;Échiquier profond de grand maître;à définir;à définir;à définir;;no_candidate;;0;;;;
2577;Échiquier royal de grand maître;Comptoir;warWithin;11.1.7;;no_candidate;;0;;;;
2578;Échiquier fumé de grand maître;à définir;à définir;à définir;;no_candidate;;0;;;;
2579;Destrier grotesque de Réprouvé;Comptoir;warWithin;11.1.7;;no_candidate;;0;;;;
2580;Destrier de la banshee hurlante;Comptoir;warWithin;11.1.7;;no_candidate;;0;;;;
2581;Destrier écœurant de la banshee;à définir;à définir;à définir;;no_candidate;;0;;;;
2582;Serpent sage de Shaohao;Promotion Blizzard;warWithin;11.1.7;;no_candidate;;0;;;;
2586;Sabre-de-nuit sélénite;à définir;à définir;à définir;;no_candidate;;0;;;;
2587;Crin-féroce d’ivoire;Vendeur;warWithin;11.1.7;;no_candidate;;0;;;;
2593;Basilic de scories;Vendeur;warWithin;11.2.5;;no_candidate;;0;;;;
2595;Faucon-dragon spectral rapide;à définir;à définir;à définir;;no_candidate;;0;;;;
2598;Surgisseur de Lumière du Vide;Promotion Blizzard;warWithin;11.2;;no_candidate;;0;;;;
2600;Sanglier gangrené mort-défense sans armure;Comptoir;warWithin;11.1.7;;no_candidate;;0;;;;
2601;Krolusk perlescent;Butin;warWithin;11.2;;auto_assigned_unique_candidate;;1;wowhead-zone:15336;Azeroth > Khaz Algar > K’aresh;wowhead-zone:15336;Azeroth > Khaz Algar > K’aresh
2602;Goinfre transposé;Butin;warWithin;11.2;;auto_assigned_unique_candidate;;1;wowhead-zone:15336;Azeroth > Khaz Algar > K’aresh;wowhead-zone:15336;Azeroth > Khaz Algar > K’aresh
2603;Dernier déjeuner de Sthaarbs;Butin;warWithin;11.2;;auto_assigned_unique_candidate;;1;wowhead-zone:15336;Azeroth > Khaz Algar > K’aresh;wowhead-zone:15336;Azeroth > Khaz Algar > K’aresh
2604;Char OC91;Haut-fait;warWithin;11.1.7;;no_candidate;;0;;;;
2605;Destrier d’Inarius;Butin;warWithin;11.1.7;;no_candidate;;0;;;;
2606;Aile du Vide royale;Quête;warWithin;11.2;;no_candidate;;0;;;;
2607;Cendres de Belo’ren;Butin;midnight;12.0;;no_candidate;;0;;;;
2608;Mécarmure forgée par la Lumière;Haut-fait;midnight;12.0;;no_candidate;;0;;;;
2612;Surveillant forgé par le Vide;à définir;à définir;à définir;;no_candidate;;0;;;;
2614;Chagrynx féroce;Réputation;midnight;12.0;;auto_assigned_unique_candidate;;1;wowhead-zone:15355;Azeroth > Royaumes de l'Est > Quel'Thalas > Harandar;wowhead-zone:15355;Azeroth > Royaumes de l'Est > Quel'Thalas > Harandar
2615;Chagrynx traqueracine;Butin;midnight;12.0;;auto_assigned_unique_candidate;;1;wowhead-zone:15355;Azeroth > Royaumes de l'Est > Quel'Thalas > Harandar;wowhead-zone:15355;Azeroth > Royaumes de l'Est > Quel'Thalas > Harandar
2616;Chagrynx ivoire;Haut-fait;midnight;12.0;;no_candidate;;0;;;;
2618;Elekk ourlé d’éclairs;à définir;à définir;à définir;;no_candidate;;0;;;;
2619;Elekk carbonisé;à définir;à définir;à définir;;no_candidate;;0;;;;
2620;Elekk saccagé par le Vide;à définir;à définir;à définir;;no_candidate;;0;;;;
2621;Elekk forgé par la Légion;Comptoir;warWithin;11.2;;no_candidate;;0;;;;
2622;Destrier glaçant du Cavalier sans tête;à définir;à définir;à définir;;no_candidate;;0;;;;
2623;Destrier macabre du Cavalier sans tête;Butin;warWithin;11.2;;no_candidate;;0;;;;
2624;Destrier enflammé du Cavalier sans tête;à définir;à définir;à définir;;no_candidate;;0;;;;
2625;Destrier sacré du Cavalier sans tête;Comptoir;warWithin;11.2;;no_candidate;;0;;;;
2626;Griffon aux parures de Norderon;à définir;à définir;à définir;;no_candidate;;0;;;;
2627;Griffon de Nid-de-l’Aigle du grand chaman;Comptoir;warWithin;11.2;;no_candidate;;0;;;;
2628;Griffon des hautes-terres au plumage de braise;Comptoir;warWithin;11.2;;no_candidate;;0;;;;
2629;Guide céleste braisaile;à définir;à définir;à définir;;no_candidate;;0;;;;
2630;Trotte-brise hargneux;Comptoir;warWithin;11.2;;no_candidate;;0;;;;
2631;Voltigeur du Vide écarlate;Haut-fait;warWithin;11.2;;no_candidate;;0;;;;
2632;Aurochs astral;Boutique;midnight;12.0;;no_candidate;;0;;;;
2633;Voltigeur du Vide azuré;Haut-fait;warWithin;11.2;;no_candidate;;0;;;;
2634;Vaillance ardente;Boutique;warWithin;11.2.7;;no_candidate;;0;;;;
2640;Bombardier des Brasseurs;à définir;à définir;à définir;;no_candidate;;0;;;;
2645;Corne-cime kalu’ak;Vendeur;warWithin;11.2.5;;no_candidate;;0;;;;
2649;Corne-cime résistant aux requins;à définir;à définir;à définir;;no_candidate;;0;;;;
2650;Corne-cime marche-glace;à définir;à définir;à définir;;no_candidate;;0;;;;
2651;Corne-cime arpente-roche;Boutique;warWithin;11.2.7;;no_candidate;;0;;;;
2653;Ur’zul effroyable;Vendeur;warWithin;11.2.5;;no_candidate;;0;;;;
2655;Ardospine perdue dans la phase;Haut-fait;warWithin;11.2;;auto_assigned_unique_candidate;;1;wowhead-zone:15336;Azeroth > Khaz Algar > K’aresh;wowhead-zone:15336;Azeroth > Khaz Algar > K’aresh
2660;Basilic de tellurium;Vendeur;warWithin;11.2.5;;no_candidate;;0;;;;
2661;Basilic de gangreschiste;Vendeur;warWithin;11.2.5;;no_candidate;;0;;;;
2662;Basilic d’aigue-marine;Vendeur;warWithin;11.2.5;;no_candidate;;0;;;;
2663;Traqueffroi illidari;Vendeur;warWithin;11.2.5;;no_candidate;;0;;;;
2664;Traquechancre illidari;Vendeur;warWithin;11.2.5;;no_candidate;;0;;;;
2665;Noble-bois des Terres-de-Sang;Vendeur;warWithin;11.2.5;;no_candidate;;0;;;;
2666;Aigle de la canopée de Haut-Roc;Vendeur;warWithin;11.2.5;;no_candidate;;0;;;;
2670;Sabre-de-mana d’arquebaie;Vendeur;warWithin;11.2.5;;no_candidate;;0;;;;
2671;Raie de mana marquée par la corruption;Vendeur;warWithin;11.2.5;;no_candidate;;0;;;;
2672;Raie de mana dent-rouge;Vendeur;warWithin;11.2.5;;no_candidate;;0;;;;
2673;Raie de mana albinos;Vendeur;warWithin;11.2.5;;no_candidate;;0;;;;
2674;Raie de mana lumineuse;Vendeur;warWithin;11.2.5;;no_candidate;;0;;;;
2675;Coursier du Crépuscule;Vendeur;warWithin;11.2.5;;no_candidate;;0;;;;
2676;Coursoleil doré;Vendeur;warWithin;11.2.5;;no_candidate;;0;;;;
2677;Coursier de turquoise;Vendeur;warWithin;11.2.5;;no_candidate;;0;;;;
2678;Cauchemar de l’ombre noire;Vendeur;warWithin;11.2.5;;no_candidate;;0;;;;
2679;Cheval d’os du triomphe;Vendeur;warWithin;11.2.5;;no_candidate;;0;;;;
2681;Cheval d’os du carnage;Vendeur;warWithin;11.2.5;;no_candidate;;0;;;;
2682;Cheval d’os de la peste;Vendeur;warWithin;11.2.5;;no_candidate;;0;;;;
2683;Cheval d’os de l’oubli;Vendeur;warWithin;11.2.5;;no_candidate;;0;;;;
2686;Talbuk à longues cornes noir;Vendeur;warWithin;11.2.5;;no_candidate;;0;;;;
2688;Foule-ruines grenat;Vendeur;warWithin;11.2.5;;no_candidate;;0;;;;
2689;Talbuk sabot-morne à longues cornes;Vendeur;warWithin;11.2.5;;no_candidate;;0;;;;
